id,scientificName,species,genus,family,phylum,class,eventDate,decimalLatitude,decimalLongitude,depth,minimumDepthInMeters,maximumDepthInMeters,country,locality,marine,basisOfRecord
0277ceb8-9efc-4fe7-9a5a-ec0ea1a5c40f,Scarus prasiognathos,Scarus prasiognathos,Scarus,Scaridae,Chordata,Teleostei,2025-01-15T08:15:00+05:30,11.8463079782,93.0117622489,,,,,,True,HumanObservation
0278466c-6ca6-4bb0-8eab-c6d325d5fa07,Chlorurus strongylocephalus,Chlorurus strongylocephalus,Chlorurus,Scaridae,Chordata,Teleostei,2014-01-17T11:48:00+05:30,4.635119,73.563157,,,,,,True,HumanObservation
0279ed0d-5d0e-48e0-bbb2-dc533c03e57c,Terapon jarbua,Terapon jarbua,Terapon,Terapontidae,Chordata,Teleostei,,22.5,88.333,,,,India,Calcutta,True,PreservedSpecimen
027bc6fe-8a64-47fd-9294-2f6469397411,Hippocampus kuda,Hippocampus kuda,Hippocampus,Syngnathidae,Chordata,Teleostei,1852-07-02T00:00:00Z,10.0,93.0,,,,,Andaman & Nicobar Islands,True,HumanObservation
027bf7e6-3dd6-4cc4-81ed-a888e10a4375,Lutjanus argentimaculatus,Lutjanus argentimaculatus,Lutjanus,Lutjanidae,Chordata,Teleostei,2023-01-09,21.7547399,89.2839957,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
027ce5b8-38e2-4409-9366-d8b51524aab5,Gymnothorax javanicus,Gymnothorax javanicus,Gymnothorax,Muraenidae,Chordata,Teleostei,2024-12-10T23:45:00+05:00,4.2649082508,73.0005939428,,,,,,True,HumanObservation
027d50bd-0d20-44f0-8adc-e9c7661c9923,Escualosa thoracata,Escualosa thoracata,Escualosa,Dorosomatidae,Chordata,Teleostei,2023-01-08,21.8284425,89.1949998,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
027d8d42-7a94-4280-9ce1-b5f63d36dfd2,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,3.51976666666669,86.7209666666669,,,,,,True,Occurrence
027e950f-28f1-4bb1-83fb-c1000a77cbd9,Leiognathidae,,,Leiognathidae,Chordata,Teleostei,,21.0,91.9833,,,,,,True,PreservedSpecimen
027f0b11-a68c-422d-a364-839fa0a06edc,Actinopteri,,,,Chordata,,2023-01-09,21.7039168,89.2609951,,,,,Sundarbans West Wildlife Sanctuary,True,MachineObservation
027f51b3-87b1-4a94-bd30-4cd8ded1f051,Pomacentrus tripunctatus,Pomacentrus tripunctatus,Pomacentrus,Pomacentridae,Chordata,Teleostei,1830-07-02T12:00:00Z,8.5,79.0,,,,,Gulf of Mannar,True,HumanObservation
027fb34b-441a-4509-a922-f374762a139b,Thunnus albacares,Thunnus albacares,Thunnus,Scombridae,Chordata,Teleostei,,0.43593333333333,80.4863333333329,,,,,,True,Occurrence
0280372c-970a-4165-9a8e-544ac6c9c938,Atropus armatus,Atropus armatus,Atropus,Carangidae,Chordata,Teleostei,,8.997236,79.90103,,,,Sri Lanka,,True,PreservedSpecimen
02814b46-feae-42f1-92c9-ea03342d8b4d,Ostracion meleagris,Ostracion meleagris,Ostracion,Ostraciidae,Chordata,Teleostei,2023-03-29T12:47:00+05:00,4.2970004943,73.5539956079,,,,,,True,HumanObservation
02825a7a-4172-4910-98f5-baa27a52ed62,Bothidae,,,Bothidae,Chordata,Teleostei,,18.0,87.0,,,,,,True,HumanObservation
0282887e-c3ac-4aa6-a64b-0bc0626b2918,Gymnothorax undulatus,Gymnothorax undulatus,Gymnothorax,Muraenidae,Chordata,Teleostei,1803-07-02T12:00:00Z,11.0,72.5,,,,,Lakshadweep Islands,True,HumanObservation
02831ca1-bd8f-46f0-bfb3-5d0b48a6215d,Aphareus furca,Aphareus furca,Aphareus,Lutjanidae,Chordata,Teleostei,2024-03-14T06:06:00+05:00,3.9736566,73.491023,,,,,,True,HumanObservation
0284a44d-6c40-45af-bfaf-d22f1bd2307b,Siluriformes,,,,Chordata,Teleostei,2023-01-09,21.7039313,89.2610014,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
02851350-9bb4-46aa-a032-796d3395cae5,Taenioides anguillaris,Taenioides anguillaris,Taenioides,Gobiidae,Chordata,Teleostei,1940-12-20,17.717812,83.333076,,,,India,Among rocks on beach at Vishagapatam.,True,PreservedSpecimen
02856549-dcaf-49f8-a163-c84dc8770ba7,Sebastapistes cyanostigma,Sebastapistes cyanostigma,Sebastapistes,Scorpaenidae,Chordata,Teleostei,2024-10-25T16:56:00+05:00,5.2090593065,73.0830195029,,,,,,True,HumanObservation
0285c888-aa09-4943-a3bc-43769efdbfd3,Otolithoides pama,Otolithoides pama,Otolithoides,Sciaenidae,Chordata,Teleostei,2023-01-09,21.703521,89.2614816,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
02867682-1fdc-433c-8a61-32e548562f96,Halichoeres hortulanus,Halichoeres hortulanus,Halichoeres,Labridae,Chordata,Teleostei,2024-02-04T15:35:20+05:00,3.6193963407,72.7804571763,,,,,,True,HumanObservation
0287d260-6cae-467d-9aed-112d7e75667a,Sigmops elongatus,Sigmops elongatus,Sigmops,Gonostomatidae,Chordata,Teleostei,1965-11-11,25.0,72.0,,,,,,True,preservedspecimen
0289b5bc-26fe-4507-b661-71cf0327ba41,Scatophagus argus,Scatophagus argus,Scatophagus,Scatophagidae,Chordata,Teleostei,2023-04-12T18:50:00+06:00,22.3844349982,89.4686796978,,,,,,True,HumanObservation
028b93d3-fa5d-4dde-a2dd-2e165aad5201,Amphiprion clarkii,Amphiprion clarkii,Amphiprion,Pomacentridae,Chordata,Teleostei,2019-12-18T05:11:29+01:00,3.934131333,73.4463895829,,,,,,True,HumanObservation
028c3bc4-a10d-4158-a6f7-6e98efe4194b,Cyttopsis rosea,Cyttopsis rosea,Cyttopsis,Parazenidae,Chordata,Teleostei,2025-01-30,7.18298,76.55055,325.0,200.0,450.0,,Sakthikulangara,True,HumanObservation
028c7aec-ddd3-4861-a0a6-64621a885bfc,Ariidae,,,Ariidae,Chordata,Teleostei,2023-01-09,21.7549458,89.2837655,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
028cec99-c076-4461-b62d-03c50ae2c33f,Sargocentron spiniferum,Sargocentron spiniferum,Sargocentron,Holocentridae,Chordata,Teleostei,2025-03-29T15:45:35+05:00,3.995323,72.935853,,,,,,True,HumanObservation
028e6047-1155-4db0-ae0c-f4f7c732ecaf,Acanthochromis polyacanthus,Acanthochromis polyacanthus,Acanthochromis,Pomacentridae,Chordata,Teleostei,2024-03-26,12.9161,73.585517,287.0,287.0,287.0,India,Lakshadweep,True,MaterialSample
028f2965-dfc0-46d6-83dd-3b329e1a8343,Lutjanus gibbus,Lutjanus gibbus,Lutjanus,Lutjanidae,Chordata,Teleostei,2024-08-12T15:19:33+05:00,4.0055307857,72.9506475582,,,,,,True,HumanObservation
028fe696-7b08-4635-98d4-035602c41844,Siganus argenteus,Siganus argenteus,Siganus,Siganidae,Chordata,Teleostei,2025-02-09T17:45:00+05:00,3.6715179507,72.9040124826,,,,,,True,HumanObservation
02905dcd-3e90-44d1-b437-ccfdbc75bb68,Chaetodon kleinii,Chaetodon kleinii,Chaetodon,Chaetodontidae,Chordata,Teleostei,2025-03-10T11:56:00+05:00,4.185861357,72.7714403321,,,,,,True,HumanObservation
02911ea7-fe59-486d-878f-c5971386854d,Pardachirus pavoninus,Pardachirus pavoninus,Pardachirus,Soleidae,Chordata,Teleostei,2012-01-01/2012-04-30,9.233333333,79.18333333,,,,India,Poomarichan Island,True,HumanObservation
02920466-f7ac-46d7-b919-de707f2839b8,Apocryptodon madurensis,Apocryptodon madurensis,Apocryptodon,Gobiidae,Chordata,Teleostei,,20.4166660309,86.7166671753,,,,,Jambu Island,True,HumanObservation
0293b533-963f-4ce9-92c2-067d2a950ed6,Pygoplites diacanthus,Pygoplites diacanthus,Pygoplites,Pomacanthidae,Chordata,Teleostei,2024-08-09T11:40:40+05:00,4.0162266746,72.9481396536,,,,,,True,HumanObservation
0294237d-fad0-41bf-b893-8df9ac9f8838,Caranx melampygus,Caranx melampygus,Caranx,Carangidae,Chordata,Teleostei,1833-07-02T12:00:00Z,15.0,90.0,,,,,Bay of Bengal,True,HumanObservation
0294ceb7-491f-4d80-8928-3b3bf2d26336,Labroides dimidiatus,Labroides dimidiatus,Labroides,Labridae,Chordata,Teleostei,2025-12-23T13:41:25+05:00,5.2937533333,73.0590528333,,,,,,True,HumanObservation
02973a22-7bba-4c96-89b1-dfe3065092c7,Lethrinus lentjan,Lethrinus lentjan,Lethrinus,Lethrinidae,Chordata,Teleostei,2019-05-26T10:57:00+05:30,11.6987817,92.7330701,,,,,,True,HumanObservation
029aa7b1-434d-4970-a5ff-e94298d45356,Scarus frenatus,Scarus frenatus,Scarus,Scaridae,Chordata,Teleostei,2025-02-03T10:17:00+05:00,3.5253622607,72.9216611103,,,,,,True,HumanObservation
029aeb5a-b90b-4c0b-92f2-e17cc01aadda,Arothron stellatus,Arothron stellatus,Arothron,Tetraodontidae,Chordata,Teleostei,2022-02-22T02:26:12+05:00,4.241293,73.553047,,,,,,True,HumanObservation
029b733f-ab64-480c-9656-76edf8d4a507,Atule mate,Atule mate,Atule,Carangidae,Chordata,Teleostei,1970-05-12,6.941895,79.854081,,,,Sri Lanka,"Colombo, St. John's Fish Mkt.",True,PreservedSpecimen
029bd6cb-29c4-464d-8052-bee05d7d43b3,Sphyraena forsteri,Sphyraena forsteri,Sphyraena,Sphyraenidae,Chordata,Teleostei,,21.9442127684078,88.8980217778187,,,,Bangladesh,Bangla Sundarbans,True,HumanObservation
029bf86d-9a37-464b-b023-162e1d0d5255,Caranx heberi,Caranx heberi,Caranx,Carangidae,Chordata,Teleostei,,9.086511,79.825894,,,,Sri Lanka,,True,PreservedSpecimen
029c7b84-b4b0-4283-a427-69d9bf3859c6,Naso brachycentron,Naso brachycentron,Naso,Acanthuridae,Chordata,Teleostei,2012-01-29T19:09:00+05:00,4.1798539396,73.5104836071,,,,,,True,HumanObservation
029d27fe-e71a-48fa-be79-90dbee14685f,Xenentodon,,Xenentodon,Belonidae,Chordata,Teleostei,,21.638727,83.745739,,,,India,,True,PreservedSpecimen
029e68df-7a17-4310-8e44-5d8ff71ef2c6,Anodontostoma chacunda,Anodontostoma chacunda,Anodontostoma,Dorosomatidae,Chordata,Teleostei,2023-01-08,21.8284425,89.1949998,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
029f098a-1a1d-4639-9ccc-1b8efc227ad1,Naso brevirostris,Naso brevirostris,Naso,Acanthuridae,Chordata,Teleostei,2002/2011,8.9532,78.8867,,,,India,Gulf of Mannar,True,HumanObservation
029f30b6-7ef0-41b0-9f82-1a7cd3bb9e5f,Diaphus rafinesquii,Diaphus rafinesquii,Diaphus,Myctophidae,Chordata,Teleostei,1838-07-02T12:00:00Z,8.5,79.0,,,,,Gulf of Aden,True,HumanObservation
029fd7a7-77e7-4a3a-8610-7ced379895f8,Sphyraena putnamae,Sphyraena putnamae,Sphyraena,Sphyraenidae,Chordata,Teleostei,,24.8666667,67.05,,,,Pakistan,,True,PreservedSpecimen
02a09653-5624-416f-8dc2-2df7f999ceb9,Thunnus albacares,Thunnus albacares,Thunnus,Scombridae,Chordata,Teleostei,1956/1981,8.0,70.0,0.0,0.0,0.0,,,True,HumanObservation
02a0ab1c-cd30-4c12-ad05-3eddddd05f52,Filimanus heptadactyla,Filimanus heptadactyla,Filimanus,Polynemidae,Chordata,Teleostei,,19.6000003815,72.7166671753,,,,,Danda Creek,True,HumanObservation
02a15345-0d2b-4f5b-84cf-9cb3430275dc,Mugilidae,,,Mugilidae,Chordata,Teleostei,1985-01-13,13.098348,74.787975,,,,India,Brackish stretch of Shambovi R. on highway 17 perhaps 3 km inland and 30 km north of Mangalore.,True,PreservedSpecimen
02a57d5b-cf27-45f8-9e72-b14f46ae2654,Arothron hispidus,Arothron hispidus,Arothron,Tetraodontidae,Chordata,Teleostei,,8.567,81.217,,,,sri lanka,,True,PreservedSpecimen
02a5879c-c6d6-4bc3-9839-7c56d9796392,Chlorurus strongylocephalus,Chlorurus strongylocephalus,Chlorurus,Scaridae,Chordata,Teleostei,2025-12-03T06:41:00+05:00,3.5597121,72.9238186,,,,,,True,HumanObservation
02a681a6-c78a-4fad-99e1-cabcbca6cdd9,Soleidae,,,Soleidae,Chordata,Teleostei,2023-01-09,21.7548897,89.28418,,,,,Sundarbans West Wildlife Sanctuary,True,MachineObservation
02a6ed4d-3bdd-427e-bfb5-0e6d24fdde3a,Chaetodon decussatus,Chaetodon decussatus,Chaetodon,Chaetodontidae,Chordata,Teleostei,2024-11-01T11:35:00+05:30,15.35533,73.77236,,,,,,True,HumanObservation
02a7ac80-eb36-470c-8d45-1838a20b25f7,Gymnothorax pseudothyrsoideus,Gymnothorax pseudothyrsoideus,Gymnothorax,Muraenidae,Chordata,Teleostei,2024-10-16T17:41:02+05:30,18.95823,72.797355,,,,,,True,HumanObservation
02a8464c-7c34-4978-ac37-583197ba847d,Sargocentron microstoma,Sargocentron microstoma,Sargocentron,Holocentridae,Chordata,Teleostei,,4.183333,73.508333,,,,Maldives,,True,PreservedSpecimen
02a88f7f-b606-4b93-83b4-25fd930f1535,Filimanus heptadactyla,Filimanus heptadactyla,Filimanus,Polynemidae,Chordata,Teleostei,,18.9330005646,72.8499984741,,,,Inde,,True,PreservedSpecimen
02a8d816-cbbc-4b53-aba9-26006cbd758c,Chaetodon kleinii,Chaetodon kleinii,Chaetodon,Chaetodontidae,Chordata,Teleostei,2023-02-23T05:02:00+05:00,4.09787858,72.7458254279,,,,,,True,HumanObservation
02a9bb50-a0cc-4f5c-922f-ed63149d98de,Zebrasoma velifer,Zebrasoma velifer,Zebrasoma,Acanthuridae,Chordata,Teleostei,1797-07-02T12:00:00Z,15.0,90.0,,,,,Bay of Bengal,True,HumanObservation
02a9ee2a-e561-412d-a2a8-b56ec1dde363,Planiliza parsia,Planiliza parsia,Planiliza,Mugilidae,Chordata,Teleostei,1822,21.647223,87.63333,,,,,Digha Coast,True,HumanObservation
02aaf4a3-7a2a-4e75-957c-77cbd816b60e,Johnius macrorhynus,Johnius macrorhynus,Johnius,Sciaenidae,Chordata,Teleostei,1963-04-04T18:00:00Z,21.5,91.5,17.0,17.0,17.0,Bangladesh,,True,PreservedSpecimen
02abfe8e-1911-49db-a559-3df0347a4ff1,Actinopteri,,,,Chordata,,2023-01-09,21.7549458,89.2837655,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
02acac6d-e5e8-41c9-8ff7-eac24a5a2299,Cyclothone,,Cyclothone,Gonostomatidae,Chordata,Teleostei,,4.4,73.8,,,,Maldives,,True,PreservedSpecimen
02ad5977-2b48-45ca-b099-1b7618946bd9,Gymnothorax undulatus,Gymnothorax undulatus,Gymnothorax,Muraenidae,Chordata,Teleostei,2025-03-14T16:59:00+05:00,4.21594604,72.8658608898,,,,,,True,HumanObservation
02ad5cf6-0c55-40ac-9153-08d40adddcfa,Engraulidae,,,Engraulidae,Chordata,Teleostei,2023-01-09,21.7547399,89.2839957,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
02aded47-8a67-419f-8f99-2d6a0e7fa049,Dussumieria,,Dussumieria,Dussumieriidae,Chordata,Teleostei,1975,15.47,73.77,,,,,,True,HumanObservation
02ae1e83-10e0-498f-96a6-9e8675fd55b6,Fistularia commersonii,Fistularia commersonii,Fistularia,Fistulariidae,Chordata,Teleostei,1838-07-02T12:00:00Z,7.0,93.0,,,,,Nicobar Island,True,HumanObservation
02af6a48-f231-404d-be94-fc00337b8459,Bassozetus glutinosus,Bassozetus glutinosus,Bassozetus,Ophidiidae,Chordata,Teleostei,1890-03-14T12:00:00Z,18.3999996185,85.4000015259,2396.0,2396.0,2396.0,India,Bay of Bengal,True,PreservedSpecimen
02b06922-4792-44c4-b0b6-cb9afcb77460,Cephalopholis argus,Cephalopholis argus,Cephalopholis,Epinephelidae,Chordata,Teleostei,,4.191667,73.516667,,,,Maldives,,True,PreservedSpecimen
02b0c563-9411-47e8-8ab5-15d43213c17b,Fistularia petimba,Fistularia petimba,Fistularia,Fistulariidae,Chordata,Teleostei,2007/2008,8.6626,78.3192,56.0,56.0,56.0,,"Chinnamuttom, Kanyakumari",True,HumanObservation
02b23359-e6d7-471a-88eb-406bbc58bf29,Mugilidae,,,Mugilidae,Chordata,Teleostei,2023-01-09,21.703521,89.2614816,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
02b29a58-0e99-4478-9174-6e7d06385efa,Dascyllus abudafur,Dascyllus abudafur,Dascyllus,Pomacentridae,Chordata,Teleostei,2021-05-15T10:11:00-10:00,4.1946508515,73.5254910906,,,,,,True,HumanObservation
02b35f17-8e37-4d72-a299-aaee07c034cb,Scarus scaber,Scarus scaber,Scarus,Scaridae,Chordata,Teleostei,2025-02-09T11:22:52+05:00,3.6720228782,72.9038975398,,,,,,True,HumanObservation
02b37396-e204-4cba-b14d-3e773406ce5e,Canthigaster valentini,Canthigaster valentini,Canthigaster,Tetraodontidae,Chordata,Teleostei,2026-05-19T14:27:00+05:00,4.0941371258,72.9498795679,,,,,,True,HumanObservation
02b37b68-aefe-4ef4-9fdc-1ba4f2032a18,Plectroglyphidodon dickii,Plectroglyphidodon dickii,Plectroglyphidodon,Pomacentridae,Chordata,Teleostei,2024-08-12T15:43:40+05:00,4.0055518533,72.9506410068,,,,,,True,HumanObservation
02b38c65-9f6b-4f33-8b87-d93d18e42404,Acanthopagrus datnia,Acanthopagrus datnia,Acanthopagrus,Sparidae,Chordata,Teleostei,2023-01-08,21.7565804,89.2230174,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
02b3997d-50e8-417a-8934-28dddca12f95,Heniochus pleurotaenia,Heniochus pleurotaenia,Heniochus,Chaetodontidae,Chordata,Teleostei,2004-12-08,3.8223363958,72.8471448438,,,,,,True,HumanObservation
02b5b853-ca4c-4381-99f3-3f720c67b968,Thalassoma hardwicke,Thalassoma hardwicke,Thalassoma,Labridae,Chordata,Teleostei,2024-02-19T09:31:00+05:00,4.4328614061,72.9544097102,,,,,,True,HumanObservation
02b65591-9c3a-4792-a493-7716fd7cd2da,Aethaloperca rogaa,Aethaloperca rogaa,Aethaloperca,Epinephelidae,Chordata,Teleostei,2023-12-20T08:05:00+05:00,3.5554292131,72.9334253859,,,,,,True,HumanObservation
02b8504a-13aa-424b-95af-1aa52c71d0ea,Sargocentron caudimaculatum,Sargocentron caudimaculatum,Sargocentron,Holocentridae,Chordata,Teleostei,2025-03-12T12:35:00+05:00,4.2145396884,72.8628678376,,,,,,True,HumanObservation
02b85b22-95b6-44c2-8bf7-fb8e16acbcad,Bathygobius cocosensis,Bathygobius cocosensis,Bathygobius,Gobiidae,Chordata,Teleostei,1970-05-17T12:00:00Z,8.82499980927,81.0983352661,6.5,5.0,8.0,Sri Lanka,Ceylon: Trincomalee Dist.; Kaddukulam Pattu; Kuchchaveli; ca. 1/ 4 mi. Off Shore of Gov'T. Rest House + ca.100 Yds. Inshore of Small Isolated Rock Outcrop.,True,PreservedSpecimen
02b8f7be-82b7-4a34-9480-67a584e0582c,Escualosa thoracata,Escualosa thoracata,Escualosa,Dorosomatidae,Chordata,Teleostei,2023-01-08,21.827841,89.1954232,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
02b944b9-aed5-469b-87fb-b31307055267,Pseudocheilinus evanidus,Pseudocheilinus evanidus,Pseudocheilinus,Labridae,Chordata,Teleostei,2024-02-09T17:21:00+05:00,3.4886166667,73.6988833333,,,,,,True,HumanObservation
02ba2e4a-38f9-4650-89fb-325f0f34831f,Thalassoma hardwicke,Thalassoma hardwicke,Thalassoma,Labridae,Chordata,Teleostei,2025-11-27T20:21:00+05:00,4.3096506347,73.4227694868,,,,,,True,HumanObservation
02bafb48-0125-4cfa-a0b4-58e20e637d3f,Chlorurus sordidus,Chlorurus sordidus,Chlorurus,Scaridae,Chordata,Teleostei,2010-03-15T10:52:00-04:00,5.9670684483,73.3055483733,,,,,,True,HumanObservation
02bb8e12-7f2b-453e-9458-f216c38fb3f3,Dascyllus abudafur,Dascyllus abudafur,Dascyllus,Pomacentridae,Chordata,Teleostei,2023-08-20T15:55:00+05:00,2.7193631895,73.1354686255,,,,,,True,HumanObservation
02bb95c6-2f06-4578-a83f-49097adf60d0,Boleophthalmus boddarti,Boleophthalmus boddarti,Boleophthalmus,Gobiidae,Chordata,Teleostei,2025-01-20T09:04:55+05:30,10.2886664795,79.8688992485,,,,,,True,HumanObservation
02bc7b39-35ff-4535-8849-cfdf86678366,Coilia dussumieri,Coilia dussumieri,Coilia,Engraulidae,Chordata,Teleostei,2023-01-08,21.827841,89.1954232,,,,,Sundarbans West Wildlife  Sanctuary,True,MachineObservation
02bc97c7-a583-4658-a8d4-9aee1042f46d,Siganus canaliculatus,Siganus canaliculatus,Siganus,Siganidae,Chordata,Teleostei,,21.9442127684078,88.8980217778187,,,,India,Indian Sundarbans,True,HumanObservation
02bd9917-49b7-49f2-9c02-27029a49b9de,Sillago,,Sillago,Sillaginidae,Chordata,Teleostei,,12.5,80.0,,,,inde,,True,PreservedSpecimen
02bfda6d-51e3-43b8-833f-9205ffbc8084,Fistularia commersonii,Fistularia commersonii,Fistularia,Fistulariidae,Chordata,Teleostei,2024-01-25T13:55:00+05:00,3.5376223,72.912612,,,,,,True,HumanObservation
02bfe4b5-ee82-4b99-a45b-3da91a72d3c8,Stolephorus waitei,Stolephorus waitei,Stolephorus,Engraulidae,Chordata,Teleostei,2023-01-09,21.7548897,89.28418,,,,,Sundarbans West Wildlife Sanctuary,True,MachineObservation
02c003be-4144-48b7-b945-c9591143a746,Acanthopagrus datnia,Acanthopagrus datnia,Acanthopagrus,Sparidae,Chordata,Teleostei,2023-01-09,21.7039313,89.2610014,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
02c1663d-293a-44e6-8b14-2104dd38084a,Acanthurus tristis,Acanthurus tristis,Acanthurus,Acanthuridae,Chordata,Teleostei,1993,8.383333,79.73333,,,,,"Bar Reef Marine Sanctuary, Sri Lanka",True,HumanObservation
02c270a2-b63d-47b3-a608-80ddf513172b,Setipinna tenuifilis,Setipinna tenuifilis,Setipinna,Engraulidae,Chordata,Teleostei,2023-01-09,21.7547399,89.2839957,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
02c29b43-1b92-4ad1-a82b-f0da5416db78,Chaetodon trifasciatus,Chaetodon trifasciatus,Chaetodon,Chaetodontidae,Chordata,Teleostei,2025-03-11T08:41:00+05:00,4.1829446719,72.7723010235,,,,,,True,HumanObservation
02c429ef-2f1a-4dc3-8dd8-1275428e50e4,Odontamblyopus rubicundus,Odontamblyopus rubicundus,Odontamblyopus,Gobiidae,Chordata,Teleostei,,21.454054,91.96823,,,,Bangladesh,,True,PreservedSpecimen
02c5da6b-ec19-4d97-a2b6-209ce93d8890,Pterotolithus maculatus,Pterotolithus maculatus,Pterotolithus,Sciaenidae,Chordata,Teleostei,2007/2008,8.6626,78.3192,20.0,20.0,20.0,,Mandapam South,True,HumanObservation
02c641a1-1f64-4b32-bbe8-3765df1ae2b5,Dactyloptena gilberti,Dactyloptena gilberti,Dactyloptena,Dactylopteridae,Chordata,Teleostei,2025-03-13,9.385,75.342,,,,,Munambam,True,HumanObservation
02c84488-d4d1-4c2c-b39c-f49da6ebbebc,Pseudanthias squamipinnis,Pseudanthias squamipinnis,Pseudanthias,Anthiadidae,Chordata,Teleostei,2025-03-13T13:27:00+05:00,3.8151062272,72.7526182208,,,,,,True,HumanObservation
02c8c6aa-61b1-435e-9578-d79945f1a551,Nemapteryx,,Nemapteryx,Ariidae,Chordata,Teleostei,2023-01-08,21.7565804,89.2230583,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
02ca1677-83a4-4a51-90b8-cc967df02d1f,Acanthurus triostegus,Acanthurus triostegus,Acanthurus,Acanthuridae,Chordata,Teleostei,2026-05-06T21:27:59+05:00,5.538047755,73.5039569421,,,,,,True,HumanObservation
02cace4f-e4b0-4f39-b62b-3c5dcead7743,Vinciguerria,,Vinciguerria,Phosichthyidae,Chordata,Teleostei,,13.1333,86.2,,,,,,True,PreservedSpecimen
02cb569d-d45e-42a0-8cf7-8de8a8c1d2e8,Tetraodontidae,,,Tetraodontidae,Chordata,Teleostei,,5.552221,73.465536,,,,Maldives,,True,PreservedSpecimen
02cbac68-b5be-4737-86a1-b550449c857a,Scarus rubroviolaceus,Scarus rubroviolaceus,Scarus,Scaridae,Chordata,Teleostei,2010-03-13T13:56:00-05:00,3.989229,73.498848,,,,,,True,HumanObservation
02cc417d-8ef7-4ab1-b737-a081d4ff6653,Scomberomorus guttatus,Scomberomorus guttatus,Scomberomorus,Scombridae,Chordata,Teleostei,1941-01-13/14,11.250505,75.773362,,,,India,Calicut (Kozhikode).,True,PreservedSpecimen
02cf2235-7440-4eeb-858e-156cf0d9eb55,Acanthurus nigricauda,Acanthurus nigricauda,Acanthurus,Acanthuridae,Chordata,Teleostei,2024-08-10T06:51:00+05:30,8.7212727002,81.2041259856,,,,,,True,HumanObservation
02cfab17-8971-4881-bdac-687ddbae2797,Chaetodon trifasciatus,Chaetodon trifasciatus,Chaetodon,Chaetodontidae,Chordata,Teleostei,2025-12-23T13:56:39+05:00,5.2937533333,73.0590528333,,,,,,True,HumanObservation
02d04e39-7cc7-4d11-9a16-1fcfb3af81d1,Lutjanus kasmira,Lutjanus kasmira,Lutjanus,Lutjanidae,Chordata,Teleostei,2024-06-14T12:54:00+05:00,3.6335,72.959,,,,,,True,HumanObservation
02d06f3b-755c-40fa-ae54-c9870ee4534f,Pangasius pangasius,Pangasius pangasius,Pangasius,Pangasiidae,Chordata,Teleostei,2023-01-08,21.827841,89.1954232,,,,,Sundarban west wildlife sanctuary,False,MachineObservation
02d10ca7-f0c7-4612-a3a8-baecf7a9c401,Acanthurus xanthopterus,Acanthurus xanthopterus,Acanthurus,Acanthuridae,Chordata,Teleostei,2019-09-21T22:29:32+02:00,5.1549936975,73.1940612357,,,,,,True,HumanObservation
02d1be70-6931-451b-b5c2-cdade6d86f8d,Thalassoma lunare,Thalassoma lunare,Thalassoma,Labridae,Chordata,Teleostei,2025-08-20T09:49:00+05:30,7.998389,93.506064,,,,,,True,HumanObservation
02d55f21-0b97-4c55-8bbb-3ce0302a482d,Photopectoralis bindus,Photopectoralis bindus,Photopectoralis,Leiognathidae,Chordata,Teleostei,2005-05-12/2008-11-28,15.48,73.79,,,,,off Goa,True,HumanObservation
02d5d18d-30c3-4454-a36c-85c7ab00aa85,Sciades sona,Sciades sona,Sciades,Ariidae,Chordata,Teleostei,1983,9.773,78.8285,,,,India,Tamilnadu Coast,True,HumanObservation
02d5eecb-d898-4ea8-b013-c6d1a04aa037,Chlorurus strongylocephalus,Chlorurus strongylocephalus,Chlorurus,Scaridae,Chordata,Teleostei,2025-01-16T05:43:00+05:00,3.6335,72.959,,,,,,True,HumanObservation
02d67c79-0777-4d70-bf48-4fefd53d065d,Thalassoma hardwicke,Thalassoma hardwicke,Thalassoma,Labridae,Chordata,Teleostei,2026-01-10T09:37:00+05:00,5.0646037931,73.0318401415,,,,,,True,HumanObservation
02d67d07-ec90-4ac0-b0cb-c86b671872cd,Plectorhinchus vittatus,Plectorhinchus vittatus,Plectorhinchus,Haemulidae,Chordata,Teleostei,2021-11-28T11:22:00+05:30,10.8514914566,72.1735293803,,,,,,True,HumanObservation
02d6d107-2908-4b09-9161-5f7f7631ca5e,Dussumieria acuta,Dussumieria acuta,Dussumieria,Dussumieriidae,Chordata,Teleostei,,10.0,90.0,,,,Inde,,True,PreservedSpecimen
